user,rating,date,review
Godzila ,"5,0",15 septembre 2018,"Rien à redire sur ce produit. Livre deux jours plus tôt que prévue!!! En état, pas une seul rayure! Je suis vraiment très content de cette achat."
Henri,"5,0",13 octobre 2018,"Sa fait maintenant 1 mois que je l’utilise, il est parfait, très belle couleur « Gris sidéral » il fonctionne parfaitement zéro problème."
Kelly ,"5,0",6 juin 2019,iPhone niquel boîte d’origine très contente
Albino dos Santos Junior,"4,0",26 mai 2018,"L'iphone 8 est un portable incroyable! Par contre, c'est un peu triste payer si cher par avoir une batterie dont capacité soit moyenne... C'est le seul ""défaut""."
gilbert lidec,"5,0",8 avril 2019,appareil livré rapidement conforme à mes attentes
eryal,"5,0",14 septembre 2018,"Je suis satisfait de mon achat, article neuf conforme à la description et envoie très rapide."
Catherine Prieur,"5,0",12 septembre 2018,"Vraiment parfait à la description, emballage d'origine produit neuf"
Client d'Amazon,"4,0",23 février 2019,L'écran et bon mais le phone est lourd
Melouli rania,"5,0",28 décembre 2018,J ai  aimer le téléphone mais l envoie étais très long 1 moi d atente j ais dut faire des réclamations à plusieurs reprises
David David,"5,0",4 juillet 2018,"Tout a fait conforme. Neuf, puissant. Vraiment rien a dire"
Hanna,"5,0",14 septembre 2018,PARFAIT !!!
Thomas ,"5,0",24 novembre 2018,"Très bonne qualité pour un prix très raisonnable, article commandé il y a quelque mois et aucun soucis pour le moment."
patrice,"5,0",19 août 2018,Produit neuf sous blister et très bien protégé lors de l’envoi. Un régal a utiliser.
le disez,"5,0",22 août 2018,Parfait merci je suis ravi et pour un prix plus bas que prévu livraison rapide je recommande c’est parfait merci encore
Client d'Amazon,"5,0",11 décembre 2018,"Le parfait cadeau pour mon fils, le meilleur iPhone avec Touch ID"
Lucie,"5,0",4 août 2018,iPhone 8 reçu en 48h. Il était emballé comme neuf. Cela fait un peu moins d'un mois que je l'ai et il fonctionne toujours aussi bien !
M,"5,0",28 novembre 2018,à ce prix très belle affaire en plus garantie Apple 1 an
Nicolas,"5,0",15 février 2019,"Excellent 👌 commandé mardi, reçu lendemain, produit neuf conforme à la description ! Ma femme est heureuse"
raison sandrine,"4,0",12 août 2018,Correspond aux attentes
Golaz F.,"5,0",10 novembre 2018,iPhone neuf non reconditionner j’avais un doute mais non produit Apple neuf. Très bon rapport qualité prix.
Moi ,"5,0",17 août 2018,reçu avec 24h d’avance. Produit conforme à la description. Produit neuf
Pereira Christofe,"5,0",30 juillet 2018,Produit correspondant parfaitement à la description. Date de livraison respectée. Je recommande surtout vue le prix.
man59,"5,0",15 juin 2018,Super téléphone sa change du téléphone androïde
camille,"5,0",29 novembre 2018,iPhone au top un vrai il est  génial je recommande
shady dehin,"5,0",5 juillet 2018,"J’ai bien reçu à temps mon iPhone, qualité prix c’est le top merci"
Margot Delhaye,"5,0",21 février 2019,Livraison rapide + produit répondant aux caractéristiques donnée je recommande il est top
marc1,"5,0",7 avril 2019,Et toujours satisfait.
Jack,"5,0",4 janvier 2019,"Rien à voir mon Zenfone 3 pourtant doté d'un écran 5,5 pouces"
Michael,"5,0",21 décembre 2018,Très bon iPhone
Anorga enzo,"5,0",3 novembre 2018,L iPhone est nickel 👌
Pascal DEMANGE,"5,0",19 janvier 2019,"article conforme au descriptif
Livré avec chargeur, adaptateur, écouteurs, delai très court"
Fati hayat,"5,0",14 décembre 2018,C’est un produit d’occasion mais franchement très beau produit merci beaucoup je suis très contente
ADEYEMI Abdel Wally,"5,0",16 mai 2018,"C’est vraiment magnifique et bien emballé, je le recommande. J’ai pas regretté mon achat.@, » » pour une petit budget."
Client d'Amazon,"5,0",25 septembre 2018,RAS fait tout ce qu’on iphone sait faire.
Canhdieu,"5,0",16 novembre 2018,Le numéro de série montre que ce produit n'est pas activé.
Léo ,"5,0",12 août 2018,Nickel au top boîte dans l’emballage propre rien à dire j’appréhendais un peu mais au final super content sa dois faire 1mois que j’en lai et il est nickel 🤙🏼
Client d'Amazon,"5,0",6 mars 2019,"Tout est parfait, la rapidité de livraison, la qualité du matériel"
In,"5,0",23 mai 2019,Top ! Incomparable que mon ancien SE.
Imane.vvl,"5,0",27 mai 2019,Je suis contente de mon achat état neuf camera est just parfait je recommande
BEDZETI,"5,0",27 juin 2018,"Envoie rapide, objet conforme à la description. Le produit est neuf et fonctionne parfaitement."
Elies Z.,"5,0",9 décembre 2018,"Excellent iPhone, je recommande!"
Théo,"5,0",17 novembre 2018,"Produit Apple reçu neuf et complètement fonctionnel, rien à dire."
Sarah,"5,0",31 janvier 2019,Je suis très satisfaite. Il est en très bon état et fonctionne très bien. Je recommande.
GAUDEY céline,"5,0",30 juin 2018,Produit conforme au descriptif.
Bruno DESCAMPS,"5,0",4 octobre 2018,Vradnt tres bon rapport qualite prix. Je suis satisfait de mes achats
mistre stephanie ,"5,0",21 août 2018,Le produit est très bien il coute mon cher que sur Apple et il est super il va sous l’eau surtout il est beau .
Hdi,"4,0",17 mars 2019,Excellent appareil seul défaut le volume trop bas en communication sans les écouteurs
Tibiak,"5,0",21 avril 2019,Iphone neuf acheté pour ma fille. Parfait. Prix sympa pour un iphone8
gregory ,"5,0",27 décembre 2018,"sous cellophane, neuf, aucun problème je recommande à 100% car un peu moins cher !"
Frank T,"5,0",21 mars 2019,I-phone complet pour un prix raisonnable
Pacheco,"5,0",19 septembre 2018,Merci il est très chouette! J’adore
paola Lancien,"5,0",28 décembre 2018,Mon mari l'adore
Client d'Amazon,"5,0",29 novembre 2018,"Bonjour
Excellent
Ou pourrai-je trouver le numéro IMEI SVP"
Dalila ,"5,0",28 octobre 2018,"Très beau téléphone je le recommande, neuf sous blister , livraison rapide"
Client d'Amazon,"5,0",24 juillet 2018,"Parfait
Arrivé neuf sous blister
Rien a dire il est entièrement neuf
Très content"
Client d'Amazon,"5,0",14 octobre 2018,"Je suis très satisfait de ma commande
J’ai reçu un téléphone tout neuf."
Client d'Amazon,"5,0",12 septembre 2018,"Très bon iphone, bien emballé, marche bien"
Fatih Arslan,"5,0",21 novembre 2018,Produit recu en parfaite etat 100% fonctionnel il et neuf je recommande a tout le monde
Arthur,"5,0",3 septembre 2018,"Livraison très rapide, produit neuf sous cellophane, conforme, rien à dire.
Je recommande."
cyn T,"5,0",31 mai 2019,Bon fonctionnement
Tatin fiona,"5,0",2 décembre 2018,Franchement rien a dire
Florine,"4,0",20 août 2018,Conforme à nos attentes
Guyot,"4,0",23 février 2019,Très bonne qualité de produit
MANU,"5,0",4 novembre 2018,Très satisfait de mon achat
Client d'Amazon,"5,0",20 novembre 2018,Coque qui protège bien le téléphone du deux côté je recommande ce produit
fouad,"5,0",10 février 2019,Très bon produit  belle photos et fonctionne très bien
Mélissa L,"5,0",14 juillet 2018,"Commandé le matin reception le soir même.
Je suis très satisfaite de mon achat il est magnifique"
Client d'Amazon,"5,0",8 octobre 2018,"Très bien, reçu rapidement"
Mougnie ,"5,0",5 septembre 2018,Ce fut très rapide et le téléphone correspond vraiment à mon attente
ouartani,"5,0",6 octobre 2018,Je suis très satisfaite
Diaby,"5,0",10 novembre 2018,Très bon état et fonctionnel
Client d'Amazon,"3,0",29 avril 2018,"Correspond bien à la description, pas de souci concernant la provenance du produit cependant la boîte est arrivée avec quelques chocs.
Il faudrait plus de protection lors de la livraison"
alexandru,"5,0",29 octobre 2018,Merci
Nicolas bouvier,"5,0",26 décembre 2018,Cadeau d’anniversaire pour ma mère
Ange ch,"5,0",30 novembre 2018,Article conforme et reçu dans les temps indiqués
Vern ,"5,0",14 septembre 2018,Très satisfaite du pack ! Produits neufs. Je n'hésiterais pas à recommander !
griso,"5,0",13 septembre 2018,"Produit neuf .
Très content de notre achat"
Maryse,"1,0",23 mai 2019,Bloqué impossible à mettre en service
Mathieu Maubon,"5,0",16 novembre 2018,Bon produut
Richard fieuvet,"5,0",9 août 2018,"produit ,commande et livraison impeccable."
MF Yatalo,"5,0",9 juin 2018,Super téléphone livraison rapide!
Client d'Amazon,"5,0",9 septembre 2018,Article conforme livraison rapide. Très bon téléphone et très beau
cissé abdoulaye,"5,0",7 décembre 2018,Utilisation de tous les jours .
Lolo,"5,0",15 septembre 2018,Téléphone comme neuf. Très heureuse.
Client d'Amazon,"4,0",6 février 2019,Bon produit mais reste cher !!
Gosselin jennifer,"5,0",21 août 2018,"Produit neuf, sous blister je recommande ce vendeur !"
Smathys,"4,0",8 février 2019,Très facile d’utilisation
nc,"5,0",22 mars 2019,Très bien
dao,"5,0",13 septembre 2018,Tout est parfait livraison très rapidement
Mecheri,"5,0",11 décembre 2018,Pour ma fille elle est tre8 contente
Melo ,"5,0",4 février 2019,Arrivée avant la date prévu. Génial
Johan ,"5,0",14 novembre 2018,facilité d’utIlisation et très intuitif.
Client d'Amazon,"4,0",26 octobre 2018,RAS pour l'instant..je recommande ce vendeur
Noussa,"5,0",29 octobre 2018,iPhone au top! Je ne regrette pas mon achat
Client d'Amazon,"4,0",9 mai 2019,Produit ok mais livraison en retard
Forme Valerie,"5,0",17 août 2018,Top telephone rapide et fait de belles photos
A,"5,0",18 novembre 2018,Livraison rapide et produit conforme
deudon,"4,0",29 novembre 2018,Pas déçu du tout du téléphone
joyce274,"5,0",1 juin 2019,Très bon portable
gilles collin,"5,0",27 août 2018,"Conforme à ma commande,livraison rapide"
Yoann,"5,0",30 octobre 2018,Parfait reçu neuf très rapidement
TRANNOY Laura,"5,0",8 juillet 2018,"Produit neuf, pas de déçu de l’achat, livraison rapide"
Benaissa,"5,0",17 août 2018,Excellent téléphone reçu rapidement
mickey,"5,0",16 octobre 2018,parfait
Hubert ,"4,0",3 décembre 2018,Utilisation personnelle
Client d'Amazon,"5,0",6 novembre 2018,"Rien à dire, tout est parfait"
Mutschler Francis,"5,0",23 juillet 2018,Livraison rapide et iPhone neuf conforme
BRICARD,"4,0",23 octobre 2018,Facilite la vie de tous les jour
poirrier,"5,0",2 février 2019,Parfait
Omnes K.,"5,0",7 janvier 2019,"Parfait !
Je recommande"
monica perez,"5,0",14 septembre 2018,Neuf il est parfait
Guillaume,"5,0",28 janvier 2019,Conforme au descriptif
poncet serge,"5,0",25 novembre 2018,C est un cadeau
suze,"5,0",3 janvier 2019,utilisation personnelle
Hakim,"5,0",15 juillet 2018,Téléphone neuf
Dieye,"5,0",21 août 2018,"Livré en 1 jour, iPhone parfait."
Martin PRESTAUT,"5,0",12 juin 2018,Produits conforme et de qualité.
 Alain,"5,0",25 août 2018,RAS
Client d'Amazon,"5,0",22 juin 2018,La qualité du produit
Julien Roussel,"5,0",1 août 2018,Parfait
BOUDOU Francis,"5,0",26 décembre 2018,Cadeau
Amanda ,"5,0",1 septembre 2018,Nikel
Chahin A,"5,0",5 août 2018,"Livraison rapide, produit top."
Jose Omar URREGO APONTE,"1,0",14 mai 2018,"Ça fait un mois que j’ai acheté l’iphone, mais J’ai l’impresion que il y a un truc bizarre sur le téléphone... en premièr lieu, l’ecrin est déjà rayé (pas normal pour un iPhone) et en deuxième lieu ... les apeles FaceTime se coupent toute le tems,
Je vais essayer de faire joueur la garantie ...
car les rayures n’ont pas lieu d’être, j’ai toujours eu des iPhones , et c’est la première fois que je vois ça ! ... ça me fait douter de l’autenticite Du produit"
Client d'Amazon,"5,0",21 juin 2018,"Parfait aucun probleme pour l'instant, recu en 2 jours tres bien emballes avec di papier bulles. Iphone tout neuf avec emballage d'origine apple, accesoire apple tout nikel."
Stéphane Salmon,"1,0",16 juillet 2018,"Bonjour,
je ne sais pas s'il s'agit d'une erreur ou d'une arnaque mais je n'ai reçu que des écouteurs et un chargeur de téléphone au lieu d'un IPHONE8.
Peut-on m'éclairer rapidement?"
Luna,"5,0",23 octobre 2018,"J’ai commandé ce telephone (iphone 8 plus en argent ) et je l’ai recu rapidement avec l’essai Amazon Prime dans un colis bien emballé , sous blister biensur ce n’est pas de la contrefaçon . boite avec tous les accesoires écouteurs chargeur et adaptateur prise lightning. après une semaine il fonctionne toujours aussi bien je recommande ! Ne pas oublier les verre trempé"
ghiglioneorsini,"5,0",5 février 2018,"Que du positif! Vendeur de qualité malgré le peu d’avis, j’avais peur de l’authenticité de mon iPhone, et pourtant c’est bel et bien vrai! Il est génial je vous recommande vraiment ce vendeur! Livraison dans les délais!"
Stéphanie,"5,0",25 janvier 2018,"Smartphone neuf et déjà débloqué avec une économie non négligeable effectuée. Très satisfaite de mon achat, je recommande ce produit."
Madi35,"5,0",12 décembre 2017,"Bonjour.
Envoie au top par Amazon un jour à l’avance. Et le bon modèle (iPhone 8 Plus).
Un téléphone qui est un bon compromis pour les personnes qui ne désire pas acheter l’iPhone 10.
Pour moi le gros point fort de ce modèle est l’appareil photo avec des modes portraits plutôt intéressant. En effet je sort de l’iPhone 6, la différence est plutôt notable. Malgré un prix très élevé je le recommande vivement. Moi je garde momon téléphone en moyenne 3 ans donc je trouve l’investissement plutôt rentable. Sinon engagement cher un opérateur pour 2 ans..."
Noxunas,"1,0",9 juin 2018,"Si vous avez comme moi reçu via Amazon un Iphone 7 ou 8 qui n'a pas un numéro de modèle en ZD, pour moi il était russe RN !! Alors trouvez n'importe quel excuse bidon de dysfonctionnement en boutique Apple et la boutique vous l'échangera direct !! Et alors vous aurez à la place un Iphone en ZD :)"
Amélie V.,"5,0",8 février 2018,"Je suis ravie de mon achat , mon téléphone est arrivé vite dans un colis sécurisé et pas abimé , je n'ai aucun souci avec depuis que je l'utilise ! super"
Fasia,"5,0",7 mai 2018,Iphone 8 plus bien reçu ! Neuf ( vérification de la garantie avec le numbde série) aucun soucis tout est parfait. Je recommande
M4nu M4nu,"5,0",16 mai 2018,"Il faut quand même avouer que la taille de l'écran est très grande mais finalement on s'y fait et on a pas du tout envie de revenir à un écran d'une diagonale inférieure.Le touch id hyper réactif, la qualité des photos et de ios 11. Si en plus vous êtes dans un environnement Apple c'est le top. Avec icloud, vous partagerez vos photos dans le cloud et afficherez vos contenus sur l'apple tv avec airdrop.
La charge tient bien que sur le 7 plus. Bref c'est du tout bon."
Test,"5,0",11 mai 2018,"C'est le smartphone le plus abouti jamais créé, Apple maîtrise parfaitement sa technologie, on peut faire tellement de chose avec de nos jours, il est presque indispensable. Un très bon produit que je conseille pour les personnes qui hésitent pour choisir leurs smartphones, pas de superflue, simple, rapide et fonctionnel, pour la customisation et être un peu plus libre concernant certains aspects, il faudra se tourner vers Androïd."
sevine kocagoz,"5,0",20 juin 2018,"C est un i phone 8 original avc sa boite d origine
Tous les accessoires sont ds la boites
Ne pas contenir compte des photos
Derrière i phone il y a bien écris un california,c E ....
Et j ai été livrée un jour avant prévu de la date
Rien à signaler de mauvais"
Client d'Amazon,"5,0",7 mars 2018,Aucun problème pour le moment je suis très satisfaite le produit me semble conforme à la marque Apple alors je recommande ce vendeur
Menina Latina,"4,0",23 mai 2018,"Reçu à l’instajt Et paraît vraiment neuf!
Pour le prix je suis super contente!
Juste qu il est plutôt rose que or donc un peu déçu pour la couleur c’est Pourquoi je retire une étoile
Habituée à l’iphone 6 argent ça me fait bizarre mais j’ai voulu changer justement volontairement
Livrée avec tout le nécessaire y compris écouteur chargeur et adaptateur"
Balonron,"4,0",7 mai 2018,"Iphone reçu en parfait état de fonctionnement , aucune marque d’usure , comme l’indiquait l’annonce il est comme neuf ,
La batterie est un peu faiblarde , je dois la recharger tous les soir ( spécifique à Apple ) par contre très performant et fluide
Très bel écran ,belles couleurs, bonne prise en main
Je recommande cet iphone"
Alex Nicol,"4,0",9 mai 2018,".Inconditionnel de la marque à la pomme pour mes smartphones, j'ai préféré acheter un Apple 8+ + plutôt que le X, beaucoup trop cher et j'ai eu raison. C'est du bon produit bien pensé de la marque californienne qui devrait durer longtemps."
bonnie bardou,"3,0",2 juin 2018,Peut on avoir la garantie en photo ?
Client Kindle,"1,0",26 juin 2018,"Dès le déballage, j'ai pu voir qu'il y'avait un pb car le film sur le téléphone était poussiéreux.
Une fois le film de protection retiré j'ai pu voir immédiatement deux rayures en bas de l'écran !
Il s'agit donc ici de toute évidence de téléphone d'occasion/refurb vendus comme téléphone neuf.
Retour direct à Amazon qui m'a remboursé sous dix jours."
Caroline,"5,0",23 février 2018,"Reçu dans une boîte avec le numéro qui correspond parfaitement à celui qui était d'écrit dans l'annonce de vente.
Arrivée neuf avec chargeur et écouteurs. Livré en 48h comme prévu. Le téléphone fonctionne parfaitement et répond aux attentes de ma fille qui auparavant avant le 6s."
Emilie Chaillan,"5,0",1 mai 2018,"Malgré un stress en attendant la livraison, j’etais très satisfaite au moment de la réception , le téléphone est neuf, très bien emballé, Je recommande"
Client d'Amazon,"5,0",28 février 2018,"iPhone reçu dans les délais.
Neuf, sous blister avec tous les éléments prise européene, cordon d’alimentation, écouteurs, adaptateur jack, notice française et autocollants.
Débloqué tout opérateur.
Fonctionne parfaitement."
gianni mina²,"5,0",5 avril 2018,"Très efficace, rien de nouveau dans l'utilisation par rapport à l'iphone 5 que j'avais mais il est bien plus rapide. bien évidemment il est plus rapide et plus performant sur tous les points. La nouvelle puce permet d'avoir vraiment une utilisation fluide, j'en suis satisfait car mon téléphone est mon outil de travail."
Vernay,"3,0",25 mars 2018,Un peu déçu je l ai acheté pour ma femme qui est  passé de l iPhone 7 au 8 et je ne vois vraiment pas la différence a part le dos en verre et peut être un peu plus rapide sinon super téléphone quand même fais de très belle photo rapide simple d utilisation comme tous les iPhones je recommande ce produit quand même à part si vous avez un iPhone 7 car il y a très peu d amélioration avec un 8
Loic DEBRUYNE,"5,0",28 mai 2018,"Il s'agit bien d'un iPhone 8 original APPLE.
reçu bien emballé / fonctionne parfaitement
Acheté  200€de moins que sur l'appstore ==> je recommande cette achat"
Aubert,"5,0",24 mai 2018,Téléphone au top. Fonctionnel rapide et Apple a quand même un super service de mise à jour. Je ne suis pas très objectif ceci dit puisque j’avais un Windows phone c’est à dire un téléphone résistant avec un superbe appareil photo mais sans application. Je suis forcément hyper content de passer sur un téléphone avec lequel je peux faire absolument tout.
nini,"5,0",27 avril 2018,"Je suis très contente de mon achat, il est arrivé dans les temps indiqués
C'est bien un Iphone 8 plus, il est bien neuf, bref que du bonheur !!
Je recommande vivement !"
Dido,"5,0",1 juillet 2018,"Super I phone 8+ à un prix imbattable. Le téléphone est arrivé neuf sous blister. Mais comme la confiance ne doit pas éviter le contrôle, j’ai vérifié les numéros de série et la garantie sur le site d’Apple est il s’est avéré que tout était nickel (téléphone original et sous garantie). En ce qui concerne le téléphone en lui même, je pense que c’est le meilleur I phone qu’Apple ait créé en terme de son, de qualité d’image et de fluidité."
Client d'Amazon,"5,0",19 mars 2018,"Excellent petit smarphone « compact » à avoir en 2018. Je l’ai acheté en Janvier alors qu’il était à 726€ et je l’aurai déjà recommandé à ce prix les yeux fermés mais alors la à 685€ y’a pas d’excuse FONCEZ ! Produit belle et bien neuf comme indiqué, comme si vous aviez fait l’achat à l’Apple Store. Magnifique en blanc aussi."
FOURMOND Dominique,"4,0",31 juillet 2018,"Quittant un modèle android, le temps d’adaptation a été un peu plus long, mais maintenant je suis satisfait de cette acquisition.Très réactif, simple d'emploi, compact, le seul bémol est à chercher peut-être du côté de l'autonomie qui n'est pas à la hauteur de certains android, exemple Sony Xperia XZ1, sinon très bon appareil."
Simon Lewis,"5,0",17 novembre 2018,Je suis tres content.  Le cout est beaucoup moins que le X ou XS et j'ai toujours le bouton
Deschamps Méghane,"5,0",26 mai 2018,"J étais un peu réticente au vu du peu commentaire, mais finalement très surprise, commande le lundi et reçu le mardi, très bien emballé, vérifié avec le numéro de série c est un produit parfaitement neuf et non reconditionné. Je recommande vivement. Petit bémol pour le service client Amazon qui n a pas pris en compte ma demande de livraison en point relais alors que pourtant d après le jeune homme eut au téléphone tout était ok..."
borel nadine,"5,0",5 juin 2018,"super produit vendeur répondant au message réactif, rien a dire que du bien pour le moment je ne manquerait pas d' revenir si problème"
Marie France Khann,"5,0",17 janvier 2018,"iPhone est ce que j'en attendais j'en suis très contente
Il est très facile d'utilisation et très facile pour le démarrage"
D,"4,0",30 novembre 2017,"J’ai beaucoup aimé le téléphone y’a aucun problème la qualité est parfaite
Je suis très satisfaite de mon iPhone 8 Plus"
Tekaya Marouene,"5,0",24 mars 2018,"Acheter un iPhone 150€ moins cher que sur les autres boutiques n’est qu’un très bon deal. Iphone destinè à un pays de l’europe de l’est, mais reste toujours un iphone."
kamal sefroun,"1,0",14 août 2018,"Aucuns commentaires!
Car je garde une très mauvaise expérience sur le mode de livraison.
Du Blanc-Mesnil (centre de livraison); à Stains, c'est 20 minutes en véhicule utilitaire."
Pierre,"5,0",15 février 2018,Reçu rapidement il s’agit bien d un model pour les pays de l’Est mais aucun soucis il s’agit bien du modèle européen pour 120 euros de moins je recommande vivement.
Amazon Customer,"5,0",16 janvier 2018,"iPhone reçu très rapidement - Nouvel iPhone, correspond parfaitement au produit décrit, reçu dans boite Apple d'origine. L'iPhone 8 est beaucou plus rapide que le 6. Je l'ai commandé avec protection écran et une coque en silicone, j'en suis ravie!"
nath38,"5,0",5 décembre 2017,"Réception parfaite ! J’ai reçu le téléphone un jour avant la date prévue. Le téléphone est très beau et très rapide. Grâce à son grand écran je prend plaisir à regarder mes vidéos en nomade sans avoir à emporter mon iPad ! J’ai fait également quelques photos qui donnent un résultat assez bluffant par rapport à mon ancien iPhone SE. Le dos en verre blanc est très beau.
Pour certains, cet iPhone est vieillot dans son design mais pour ceux qui, comme moi, ne sont pas encore prêts à passer la barre des 1000 euros pour leur téléphone, je pense que c’est un excellent choix.
Le seul bémol vient du raccord jack lightning. En jonglant entre le câble jack de la voiture et les écouteurs j’ai été déjà souvent sur le point de le perdre. De plus il faut faire un choix : on branche les écouteurs ou on charge !
Mais c’est le seul « point négatif ». Le reste est parfait"
fenton maguy,"5,0",10 avril 2018,Produit complet arrivé sous blister. Rien ne manquait dans le paquet. C’est arrivé 15 jours avant la date annoncée. Je recommande ce vendeur.  Je suis très satisfaite de mon achat.
BATTAGLIA Angélique,"5,0",21 août 2018,Super téléphone. Je suis vraiment contente de cet achat et je le recommande aux adeptes d’Apple !!
Client d'Amazon,"5,0",30 octobre 2018,Ce produit est super ! Le téléphone est arrivé en bon état je le recommande
Bobineau Flora,"5,0",16 mai 2018,Super l’iphone Est génial ! C’est vraiment cool le paiement en 3 fois. Je suis ravie de mon achat. Merci beaucoup
Malik,"5,0",7 juillet 2018,Neuf sous blister et garantie 1 ans chez apple dès la date d’achat
Kyoshi,"4,0",10 octobre 2017,"Un bon smartphone mais rien de révolutionnaire.
Voilà le résumé des avis en général.
Alors… Pas où commencer?
Souvent considéré comme une simple évolution de l’iPhone 7 (esthétique très proche hormis le dos en verre du dernier modèle), l’iPhone 8 apporte tout de même quelques évolutions :
- Plus rapide (grâce à la puce A11) ;
- Un meilleur traitement au niveau des photos (vous trouverez plusieurs tests sur le net) ;
- Compatible avec la charge Qi… Et c’est là la nouveauté. En effet, vous pouvez dorénavant charger l’iPhone en le posant sur un chargeur Qi… Plus besoin de brancher l’iPhone.
Le truc appréciable également, c’est que la capacité mémoire commence à 64gb (64gb ou 256gb en fait).
Bon… Malgré ce peu de changement, l’iPhone 8 (Plus) reste un très bon téléphone et on retrouve les qualités de la marque.
L’écran reste très bien, la finition de manière général est très bonne, performant et fait de belles photos (visiblement… Habitué aux reflex… Difficile de juger un Smartphone là-dessus… Mais pour dépanner, je trouve cela bien pratique).
L’autonomie est bonne d’après les comparaisons que l’on trouve… Désolé… Je ne compte pas acheter une panoplie de Smartphone pour comparer :)… Même si je suis étonné de l’autonomie de mon Samsung A5 2016 du boulot que je ne charge que deux fois dans la semaine (à part Cisco Spark et le check des mails… L’utilisation est uniquement téléphonique faut dire).
En parlant d’autonomie justement… La capacité de la batterie est en baisse par rapport à l’iPhone 7 mais c’est visiblement sans conséquence…
Bon… Pour ceux qui connaissent les évolutions Apple, vous saurez qu’il n’y a plus de prises Jack (mais l’adaptateur est fourni… à noter qu’il ne pourra pas être utilisé en charge filaire). Plusieurs autres marques ont suivis le mouvement… Même Google qui se sont pourtant moqués de Apple sur ce point...
Par contre… l’iPhone 8 Plus faut office de poids lourd par rapport à ses concurrents.
Si je compare l’iPhone 8 Plus (offert à ma femme) et mon OnePlus 3T… On sent la différence.
Pourquoi si peu d’évolutions?
Tout simplement à cause de l’iPhone X qui va sortir prochainement à l’écriture de ces lignes.
Quelles différences ? Voici ce que j’ai retenu (en faveur de l’iPhone X bien entendu) :
- Meilleur résolution d’écran ;
- Ecran qui occupe toute la surface avant (ou presque) ;
- Identification faciale.
A noter tout de même pour ce dernier point, ce que la reconnaissance faciale de l’iPhone X n’a rien à voir avec celle du dernier Samsung que vous pourrez débloquer avec une simple photo (bravo la sécurité).
En effet, si je ne dis pas de bêtises, il y a 30000 points de contrôles IR sur l’iPhone X… Du coup, si vous êtes dans le noir, que vous mettiez des lunettes de vue ou que vous changez de coupes, cela fonctionnera (théoriquement pour le moment… vu qu’à part à la Keynote où nous l’avons vu en oeuvre… Et encore… Il y a eu un loupé…).
Donc… Acheter ou pas cet iPhone 8 (Plus)?
Ben… Clairement, si vous avez déjà un iPhone 7 (Plus)… L’intérêt est minime
Le Smartphone reste très cher… Bon sang… 900€!!!
Bon… Il est vrai que vu le temps que les personnes passent dessus… C’est au prorata plus rentable que pas mal d’autres choses.
Le Smartphone reste un budget récurrent chez de plus en plus de personnes.
La vraie question restera… iOS (le système d’Apple) ou Android (un vaste choix et pour tous les budgets)?
Ce sont deux philosophie différentes…
Pour ma part, on choisi un iPhone (et plus précisément iOS) quand :
- on veut être tranquille avec un système stable ;
- on veut un smartphone clef en main sans avoir à chercher à droite et à gauche telle ou telle application ;
- on veut pouvoir garder un système à jour (avec Apple, quand une nouvelle version d'iOS sort... La mise à jour est dispo sur toutes les versions d'iPhone en même temps... Sauf pour les modèles d'il y a 5 ans) ;
- on ne veut pas forcément bidouiller son téléphone (plus facile sur Android).
J'ai les iPhones suivant : EDGE / 3GS / 5 / 5S et mon épouse le 4 ou le 4S.
Cela fonctionne... Jamais eu de problème particulier (des petits bugs existent mais cela restent rare et ne dure pas).
Bon, la seule chose qui peut être ennuyeuse, c'est que l'on a pas vraiment l'impression de changer de téléphone d'un iPhone à l'autre.
Il y bien évidemment plusieurs améliorations systèmes, etc... Une meilleure réactivité et tout... Mais le système en lui-même reste le même.
On peut être tenter d'aller voir ailleurs... Mais on n'est pas forcément conquis ailleurs…
Ma femme est passé sur un OnePlus One après son iPhone… Elle n’est pas fan d’Android du tout (et le téléphone a rendu l’âme donc bon). Elle a enchainé un certain nombre de soucis… Deux allers/retour SAV… Et en plus… Juste après le dernier SAV, le téléphone a encore un souci… Mais vu que la garantie était passé et que visiblement chez OnePlus ils ne garantissent pas leur réparation (qui venait d’être réalisé… à Deux semaines prêts)… Pas eu envie de batailler plus longtemps.
Elle est contente d’avoir à nouveau un iPhone.
Moi-même… Après mon iPhone 5S, je suis passé sous Android avec un OnePlus 3T.
Pourquoi? A cause du prix… Faut pas se voiler la face.
Certaines choses m’ont irrités sur Android (pour gérer plusieurs mails… Un client agréable et gratuit… A part BlueMail qui ne récupérait pas toujours mes mails automatiquement… Payer pour avoir un calendrier en CalDAV alors que c’est natif sur un iPhone, etc…) mais je ne suis pas non plus déçu. C’est agréable de pouvoir par exemple gérer ses téléchargements comme si on était sur son ordinateur… Ou d’ajouter de la musique sans passer par une application… Avoir la double SIM (pour pouvoir gérer la carte SIM du boulot et celle perso), etc.
Je vais tout de même certainement repasser sous iOS pour mon prochain téléphone.
Voilà mon avis… :)"
